Donor,Replicate,Condition,Group,Tissue,Layer,Target cell,Cells,Area mm^2,Total cells
1919,2,Circumcised,4h,Glans,Epithelium,CD4+CCR10+,0,117.1,1177
1919,2,Circumcised,4h,Glans,Epithelium,CD4+CD3+,0,117.1,1177
1919,1,Circumcised,Non infected,Glans,All tissue,CD4+CCR10+,3,300.2,1933
1919,1,Circumcised,Non infected,Glans,All tissue,CCR10+,5,300.2,1933
1919,1,Circumcised,Non infected,Glans,All tissue,CD4+,11,300.2,1933
1919,1,Circumcised,Non infected,Glans,All tissue,CD4+CD3+CCR10+,29,300.2,1933
1919,1,Circumcised,Non infected,Glans,All tissue,CD3+CCR10+,31,300.2,1933
1919,1,Circumcised,Non infected,Glans,All tissue,CD3+,0,300.2,1933
1919,1,Circumcised,Non infected,Glans,All tissue,CD4+CD3+,0,300.2,1933
1919,1,Circumcised,Non infected,Glans,Connective,CD3+,0,145.4,630
1919,1,Circumcised,Non infected,Glans,Connective,CD4+CD3+,0,145.4,630
1919,1,Circumcised,Non infected,Glans,Connective,CD4+CCR10+,3,145.4,630
1919,1,Circumcised,Non infected,Glans,Connective,CCR10+,5,145.4,630
1919,1,Circumcised,Non infected,Glans,Connective,CD4+,8,145.4,630
1919,1,Circumcised,Non infected,Glans,Connective,CD3+CCR10+,18,145.4,630
1919,1,Circumcised,Non infected,Glans,Connective,CD4+CD3+CCR10+,25,145.4,630
1919,1,Circumcised,Non infected,Glans,Epithelium,CCR10+,0,154.8,1303
1919,1,Circumcised,Non infected,Glans,Epithelium,CD4+CCR10+,0,154.8,1303
1919,1,Circumcised,Non infected,Glans,Epithelium,CD4+,3,154.8,1303
1919,1,Circumcised,Non infected,Glans,Epithelium,CD4+CD3+CCR10+,4,154.8,1303
1919,1,Circumcised,Non infected,Glans,Epithelium,CD3+CCR10+,13,154.8,1303
1919,1,Circumcised,Non infected,Glans,Epithelium,CD3+,0,154.8,1303
1919,1,Circumcised,Non infected,Glans,Epithelium,CD4+CD3+,0,154.8,1303
1919,2,Circumcised,Non infected,Glans,All tissue,CCR10+,1,352.4,2182
1919,2,Circumcised,Non infected,Glans,All tissue,CD4+,8,352.4,2182
1919,2,Circumcised,Non infected,Glans,All tissue,CD4+CD3+CCR10+,21,352.4,2182
1919,2,Circumcised,Non infected,Glans,All tissue,CD3+CCR10+,45,352.4,2182
1919,2,Circumcised,Non infected,Glans,All tissue,CD3+,0,352.4,2182
1919,2,Circumcised,Non infected,Glans,All tissue,CD4+CCR10+,0,352.4,2182
1919,2,Circumcised,Non infected,Glans,All tissue,CD4+CD3+,0,352.4,2182
1919,2,Circumcised,Non infected,Glans,Connective,CD3+,0,183.1,734
1919,2,Circumcised,Non infected,Glans,Connective,CD4+CCR10+,0,183.1,734
1919,2,Circumcised,Non infected,Glans,Connective,CD4+CD3+,0,183.1,734
1919,2,Circumcised,Non infected,Glans,Connective,CCR10+,1,183.1,734
1919,2,Circumcised,Non infected,Glans,Connective,CD4+,8,183.1,734
1919,2,Circumcised,Non infected,Glans,Connective,CD4+CD3+CCR10+,20,183.1,734
1919,2,Circumcised,Non infected,Glans,Connective,CD3+CCR10+,23,183.1,734
1919,2,Circumcised,Non infected,Glans,Epithelium,CD4+,0,169.3,1448
1919,2,Circumcised,Non infected,Glans,Epithelium,CCR10+,0,169.3,1448
1919,2,Circumcised,Non infected,Glans,Epithelium,CD4+CD3+CCR10+,1,169.3,1448
1919,2,Circumcised,Non infected,Glans,Epithelium,CD3+CCR10+,22,169.3,1448
1919,2,Circumcised,Non infected,Glans,Epithelium,CD3+,0,169.3,1448
1919,2,Circumcised,Non infected,Glans,Epithelium,CD4+CCR10+,0,169.3,1448
1919,2,Circumcised,Non infected,Glans,Epithelium,CD4+CD3+,0,169.3,1448
1919,3,Circumcised,Non infected,Glans,All tissue,CD4+CCR10+,2,384.5,2197
1919,3,Circumcised,Non infected,Glans,All tissue,CD4+,6,384.5,2197
1919,3,Circumcised,Non infected,Glans,All tissue,CD4+CD3+CCR10+,20,384.5,2197
1919,3,Circumcised,Non infected,Glans,All tissue,CD3+CCR10+,31,384.5,2197
1919,3,Circumcised,Non infected,Glans,All tissue,CD3+,0,384.5,2197
1919,3,Circumcised,Non infected,Glans,All tissue,CCR10+,0,384.5,2197
1919,3,Circumcised,Non infected,Glans,All tissue,CD4+CD3+,0,384.5,2197
1919,3,Circumcised,Non infected,Glans,Connective,CD3+,0,202,717
1919,3,Circumcised,Non infected,Glans,Connective,CCR10+,0,202,717
1919,3,Circumcised,Non infected,Glans,Connective,CD4+CD3+,0,202,717
1919,3,Circumcised,Non infected,Glans,Connective,CD4+CCR10+,2,202,717
1919,3,Circumcised,Non infected,Glans,Connective,CD4+,5,202,717
1919,3,Circumcised,Non infected,Glans,Connective,CD3+CCR10+,17,202,717
1919,3,Circumcised,Non infected,Glans,Connective,CD4+CD3+CCR10+,17,202,717
1919,3,Circumcised,Non infected,Glans,Epithelium,CD4+CCR10+,0,182.6,1480
1919,3,Circumcised,Non infected,Glans,Epithelium,CD4+,1,182.6,1480
1919,3,Circumcised,Non infected,Glans,Epithelium,CD4+CD3+CCR10+,3,182.6,1480
1919,3,Circumcised,Non infected,Glans,Epithelium,CD3+CCR10+,14,182.6,1480
1919,3,Circumcised,Non infected,Glans,Epithelium,CD3+,0,182.6,1480
1919,3,Circumcised,Non infected,Glans,Epithelium,CCR10+,0,182.6,1480
1919,3,Circumcised,Non infected,Glans,Epithelium,CD4+CD3+,0,182.6,1480
1919,1,Circumcised,4h,Shaft,All tissue,CD4+,2,803.3,1415
1919,1,Circumcised,4h,Shaft,All tissue,CD4+CCR10+,3,803.3,1415
1919,1,Circumcised,4h,Shaft,All tissue,CD3+CCR10+,15,803.3,1415
1919,1,Circumcised,4h,Shaft,All tissue,CD4+CD3+CCR10+,24,803.3,1415
1919,1,Circumcised,4h,Shaft,All tissue,CD3+,0,803.3,1415
1919,1,Circumcised,4h,Shaft,All tissue,CCR10+,0,803.3,1415
1919,1,Circumcised,4h,Shaft,All tissue,CD4+CD3+,0,803.3,1415
1919,1,Circumcised,4h,Shaft,Connective,CD3+,0,734.1,837
1919,1,Circumcised,4h,Shaft,Connective,CCR10+,0,734.1,837
1919,1,Circumcised,4h,Shaft,Connective,CD4+CD3+,0,734.1,837
1919,1,Circumcised,4h,Shaft,Connective,CD4+,2,734.1,837
1919,1,Circumcised,4h,Shaft,Connective,CD4+CCR10+,3,734.1,837
1919,1,Circumcised,4h,Shaft,Connective,CD3+CCR10+,14,734.1,837
1919,1,Circumcised,4h,Shaft,Connective,CD4+CD3+CCR10+,22,734.1,837
1919,1,Circumcised,4h,Shaft,Epithelium,CD4+,0,69.2,578
1919,1,Circumcised,4h,Shaft,Epithelium,CD4+CCR10+,0,69.2,578
1919,1,Circumcised,4h,Shaft,Epithelium,CD3+CCR10+,1,69.2,578
1919,1,Circumcised,4h,Shaft,Epithelium,CD4+CD3+CCR10+,2,69.2,578
1919,1,Circumcised,4h,Shaft,Epithelium,CD3+,0,69.2,578
1919,1,Circumcised,4h,Shaft,Epithelium,CCR10+,0,69.2,578
1919,1,Circumcised,4h,Shaft,Epithelium,CD4+CD3+,0,69.2,578
1919,2,Circumcised,4h,Shaft,All tissue,CD3+,1,533.1,1520
1919,2,Circumcised,4h,Shaft,All tissue,CD4+CD3+,1,533.1,1520
1919,2,Circumcised,4h,Shaft,All tissue,CD4+,13,533.1,1520
1919,2,Circumcised,4h,Shaft,All tissue,CD3+CCR10+,13,533.1,1520
1919,2,Circumcised,4h,Shaft,All tissue,CD4+CD3+CCR10+,29,533.1,1520
1919,2,Circumcised,4h,Shaft,All tissue,CCR10+,0,533.1,1520
1919,2,Circumcised,4h,Shaft,All tissue,CD4+CCR10+,0,533.1,1520
1919,2,Circumcised,4h,Shaft,Connective,CCR10+,0,460.5,737
1919,2,Circumcised,4h,Shaft,Connective,CD4+CCR10+,0,460.5,737
1919,2,Circumcised,4h,Shaft,Connective,CD3+,1,460.5,737
1919,2,Circumcised,4h,Shaft,Connective,CD4+CD3+,1,460.5,737
1919,2,Circumcised,4h,Shaft,Connective,CD4+,10,460.5,737
1919,2,Circumcised,4h,Shaft,Connective,CD3+CCR10+,10,460.5,737
1919,2,Circumcised,4h,Shaft,Connective,CD4+CD3+CCR10+,25,460.5,737
1919,2,Circumcised,4h,Shaft,Epithelium,CD3+,0,72.6,783
1919,2,Circumcised,4h,Shaft,Epithelium,CD4+CD3+,0,72.6,783
1919,2,Circumcised,4h,Shaft,Epithelium,CD4+,3,72.6,783
1919,2,Circumcised,4h,Shaft,Epithelium,CD3+CCR10+,3,72.6,783
1919,2,Circumcised,4h,Shaft,Epithelium,CD4+CD3+CCR10+,4,72.6,783
1919,2,Circumcised,4h,Shaft,Epithelium,CCR10+,0,72.6,783
1919,2,Circumcised,4h,Shaft,Epithelium,CD4+CCR10+,0,72.6,783
1919,3,Circumcised,4h,Shaft,All tissue,CD4+CD3+,1,565.8,1566
1919,3,Circumcised,4h,Shaft,All tissue,CD3+CCR10+,7,565.8,1566
1919,3,Circumcised,4h,Shaft,All tissue,CD4+CD3+CCR10+,16,565.8,1566
1919,3,Circumcised,4h,Shaft,All tissue,CD4+,18,565.8,1566
1919,3,Circumcised,4h,Shaft,All tissue,CD3+,0,565.8,1566
1919,3,Circumcised,4h,Shaft,All tissue,CCR10+,0,565.8,1566
1919,3,Circumcised,4h,Shaft,All tissue,CD4+CCR10+,0,565.8,1566
1919,3,Circumcised,4h,Shaft,Connective,CD3+,0,504.6,894
1919,3,Circumcised,4h,Shaft,Connective,CCR10+,0,504.6,894
1919,3,Circumcised,4h,Shaft,Connective,CD4+CCR10+,0,504.6,894
1919,3,Circumcised,4h,Shaft,Connective,CD4+CD3+,1,504.6,894
1919,3,Circumcised,4h,Shaft,Connective,CD3+CCR10+,7,504.6,894
1919,3,Circumcised,4h,Shaft,Connective,CD4+,16,504.6,894
1919,3,Circumcised,4h,Shaft,Connective,CD4+CD3+CCR10+,16,504.6,894
1919,3,Circumcised,4h,Shaft,Epithelium,CD3+CCR10+,0,61.2,672
1919,3,Circumcised,4h,Shaft,Epithelium,CD4+CD3+,0,61.2,672
1919,3,Circumcised,4h,Shaft,Epithelium,CD4+CD3+CCR10+,0,61.2,672
1919,3,Circumcised,4h,Shaft,Epithelium,CD4+,2,61.2,672
1919,3,Circumcised,4h,Shaft,Epithelium,CD3+,0,61.2,672
1919,3,Circumcised,4h,Shaft,Epithelium,CCR10+,0,61.2,672
1919,3,Circumcised,4h,Shaft,Epithelium,CD4+CCR10+,0,61.2,672
1919,4,Circumcised,4h,Shaft,All tissue,CD4+CD3+,4,713.7,1781
1919,4,Circumcised,4h,Shaft,All tissue,CD4+,5,713.7,1781
1919,4,Circumcised,4h,Shaft,All tissue,CD4+CCR10+,9,713.7,1781
1919,4,Circumcised,4h,Shaft,All tissue,CD3+CCR10+,12,713.7,1781
1919,4,Circumcised,4h,Shaft,All tissue,CD4+CD3+CCR10+,12,713.7,1781
1919,4,Circumcised,4h,Shaft,All tissue,CD3+,0,713.7,1781
1919,4,Circumcised,4h,Shaft,All tissue,CCR10+,0,713.7,1781
1919,4,Circumcised,4h,Shaft,Connective,CD3+,0,628.9,841
1919,4,Circumcised,4h,Shaft,Connective,CCR10+,0,628.9,841
1919,4,Circumcised,4h,Shaft,Connective,CD4+CD3+,1,628.9,841
1919,4,Circumcised,4h,Shaft,Connective,CD4+,4,628.9,841
1919,4,Circumcised,4h,Shaft,Connective,CD3+CCR10+,4,628.9,841
1919,4,Circumcised,4h,Shaft,Connective,CD4+CCR10+,8,628.9,841
1919,4,Circumcised,4h,Shaft,Connective,CD4+CD3+CCR10+,11,628.9,841
1919,4,Circumcised,4h,Shaft,Epithelium,CD4+,1,84.9,940
1919,4,Circumcised,4h,Shaft,Epithelium,CD4+CCR10+,1,84.9,940
1919,4,Circumcised,4h,Shaft,Epithelium,CD4+CD3+CCR10+,1,84.9,940
1919,4,Circumcised,4h,Shaft,Epithelium,CD4+CD3+,3,84.9,940
1919,4,Circumcised,4h,Shaft,Epithelium,CD3+CCR10+,8,84.9,940
1919,4,Circumcised,4h,Shaft,Epithelium,CD3+,0,84.9,940
1919,4,Circumcised,4h,Shaft,Epithelium,CCR10+,0,84.9,940
1919,1,Circumcised,Non infected,Shaft,All tissue,CD4+CD3+,2,768.3,3246
1919,1,Circumcised,Non infected,Shaft,All tissue,CD4+CCR10+,3,768.3,3246
1919,1,Circumcised,Non infected,Shaft,All tissue,CCR10+,6,768.3,3246
1919,1,Circumcised,Non infected,Shaft,All tissue,CD3+CCR10+,16,768.3,3246
1919,1,Circumcised,Non infected,Shaft,All tissue,CD4+,40,768.3,3246
1919,1,Circumcised,Non infected,Shaft,All tissue,CD4+CD3+CCR10+,56,768.3,3246
1919,1,Circumcised,Non infected,Shaft,All tissue,CD3+,0,768.3,3246
1919,1,Circumcised,Non infected,Shaft,Connective,CD3+,0,573.5,1497
1919,1,Circumcised,Non infected,Shaft,Connective,CD4+CD3+,2,573.5,1497
1919,1,Circumcised,Non infected,Shaft,Connective,CD4+CCR10+,3,573.5,1497
1919,1,Circumcised,Non infected,Shaft,Connective,CCR10+,6,573.5,1497
1919,1,Circumcised,Non infected,Shaft,Connective,CD3+CCR10+,11,573.5,1497
1919,1,Circumcised,Non infected,Shaft,Connective,CD4+,29,573.5,1497
1919,1,Circumcised,Non infected,Shaft,Connective,CD4+CD3+CCR10+,50,573.5,1497
1919,1,Circumcised,Non infected,Shaft,Epithelium,CCR10+,0,194.8,1749
1919,1,Circumcised,Non infected,Shaft,Epithelium,CD4+CCR10+,0,194.8,1749
1919,1,Circumcised,Non infected,Shaft,Epithelium,CD4+CD3+,0,194.8,1749
1919,1,Circumcised,Non infected,Shaft,Epithelium,CD3+CCR10+,5,194.8,1749
1919,1,Circumcised,Non infected,Shaft,Epithelium,CD4+CD3+CCR10+,6,194.8,1749
1919,1,Circumcised,Non infected,Shaft,Epithelium,CD4+,11,194.8,1749
1919,1,Circumcised,Non infected,Shaft,Epithelium,CD3+,0,194.8,1749
1919,2,Circumcised,Non infected,Shaft,All tissue,CD4+CD3+,2,869.7,4492
1919,2,Circumcised,Non infected,Shaft,All tissue,CCR10+,6,869.7,4492
1919,2,Circumcised,Non infected,Shaft,All tissue,CD4+CCR10+,9,869.7,4492
1919,2,Circumcised,Non infected,Shaft,All tissue,CD4+,12,869.7,4492
1919,2,Circumcised,Non infected,Shaft,All tissue,CD3+CCR10+,33,869.7,4492
1919,2,Circumcised,Non infected,Shaft,All tissue,CD4+CD3+CCR10+,64,869.7,4492
1919,2,Circumcised,Non infected,Shaft,All tissue,CD3+,0,869.7,4492
1919,2,Circumcised,Non infected,Shaft,Connective,CD3+,0,650.4,2431
1919,2,Circumcised,Non infected,Shaft,Connective,CD4+CD3+,1,650.4,2431
1919,2,Circumcised,Non infected,Shaft,Connective,CD4+,6,650.4,2431
1919,2,Circumcised,Non infected,Shaft,Connective,CCR10+,6,650.4,2431
1919,2,Circumcised,Non infected,Shaft,Connective,CD4+CCR10+,9,650.4,2431
1919,2,Circumcised,Non infected,Shaft,Connective,CD3+CCR10+,21,650.4,2431
1919,2,Circumcised,Non infected,Shaft,Connective,CD4+CD3+CCR10+,60,650.4,2431
1919,2,Circumcised,Non infected,Shaft,Epithelium,CCR10+,0,219.3,2061
1919,2,Circumcised,Non infected,Shaft,Epithelium,CD4+CCR10+,0,219.3,2061
1919,2,Circumcised,Non infected,Shaft,Epithelium,CD4+CD3+,1,219.3,2061
1919,2,Circumcised,Non infected,Shaft,Epithelium,CD4+CD3+CCR10+,4,219.3,2061
1919,2,Circumcised,Non infected,Shaft,Epithelium,CD4+,6,219.3,2061
1919,2,Circumcised,Non infected,Shaft,Epithelium,CD3+CCR10+,12,219.3,2061
1919,2,Circumcised,Non infected,Shaft,Epithelium,CD3+,0,219.3,2061
1925,1,Circumcised,4h,Glans,All tissue,CD4+CCR10+,3,212,1025
1925,1,Circumcised,4h,Glans,All tissue,CD4+,4,212,1025
1925,1,Circumcised,4h,Glans,All tissue,CD4+CD3+CCR10+,14,212,1025
1925,1,Circumcised,4h,Glans,All tissue,CD3+CCR10+,20,212,1025
1925,1,Circumcised,4h,Glans,All tissue,CD3+,0,212,1025
1925,1,Circumcised,4h,Glans,All tissue,CCR10+,0,212,1025
1925,1,Circumcised,4h,Glans,All tissue,CD4+CD3+,0,212,1025
1925,1,Circumcised,4h,Glans,Connective,CD3+,0,140.3,395
1925,1,Circumcised,4h,Glans,Connective,CCR10+,0,140.3,395
1925,1,Circumcised,4h,Glans,Connective,CD4+CD3+,0,140.3,395
1925,1,Circumcised,4h,Glans,Connective,CD4+,3,140.3,395
1925,1,Circumcised,4h,Glans,Connective,CD4+CCR10+,3,140.3,395
1925,1,Circumcised,4h,Glans,Connective,CD3+CCR10+,5,140.3,395
1925,1,Circumcised,4h,Glans,Connective,CD4+CD3+CCR10+,9,140.3,395
1925,1,Circumcised,4h,Glans,Epithelium,CD4+CCR10+,0,71.7,630
1925,1,Circumcised,4h,Glans,Epithelium,CD4+,1,71.7,630
1925,1,Circumcised,4h,Glans,Epithelium,CD4+CD3+CCR10+,5,71.7,630
1925,1,Circumcised,4h,Glans,Epithelium,CD3+CCR10+,15,71.7,630
1925,1,Circumcised,4h,Glans,Epithelium,CD3+,0,71.7,630
1925,1,Circumcised,4h,Glans,Epithelium,CCR10+,0,71.7,630
1925,1,Circumcised,4h,Glans,Epithelium,CD4+CD3+,0,71.7,630
1925,2,Circumcised,4h,Glans,All tissue,CD4+,8,255.9,1480
1925,2,Circumcised,4h,Glans,All tissue,CD4+CD3+CCR10+,26,255.9,1480
1925,2,Circumcised,4h,Glans,All tissue,CD3+CCR10+,34,255.9,1480
1925,2,Circumcised,4h,Glans,All tissue,CD3+,0,255.9,1480
1925,2,Circumcised,4h,Glans,All tissue,CCR10+,0,255.9,1480
1925,2,Circumcised,4h,Glans,All tissue,CD4+CCR10+,0,255.9,1480
1925,2,Circumcised,4h,Glans,All tissue,CD4+CD3+,0,255.9,1480
1925,2,Circumcised,4h,Glans,Connective,CD3+,0,157.4,656
1925,2,Circumcised,4h,Glans,Connective,CCR10+,0,157.4,656
1925,2,Circumcised,4h,Glans,Connective,CD4+CCR10+,0,157.4,656
1925,2,Circumcised,4h,Glans,Connective,CD4+CD3+,0,157.4,656
1925,2,Circumcised,4h,Glans,Connective,CD4+,8,157.4,656
1925,2,Circumcised,4h,Glans,Connective,CD3+CCR10+,8,157.4,656
1925,2,Circumcised,4h,Glans,Connective,CD4+CD3+CCR10+,18,157.4,656
1925,2,Circumcised,4h,Glans,Epithelium,CD4+,0,98.5,824
1925,2,Circumcised,4h,Glans,Epithelium,CD4+CD3+CCR10+,8,98.5,824
1925,2,Circumcised,4h,Glans,Epithelium,CD3+CCR10+,26,98.5,824
1925,2,Circumcised,4h,Glans,Epithelium,CD3+,0,98.5,824
1925,2,Circumcised,4h,Glans,Epithelium,CCR10+,0,98.5,824
1925,2,Circumcised,4h,Glans,Epithelium,CD4+CCR10+,0,98.5,824
1925,2,Circumcised,4h,Glans,Epithelium,CD4+CD3+,0,98.5,824
1925,1,Circumcised,Non infected,Glans,All tissue,CD4+,2,459.3,2791
1925,1,Circumcised,Non infected,Glans,All tissue,CD4+CD3+CCR10+,37,459.3,2791
1925,1,Circumcised,Non infected,Glans,All tissue,CD3+CCR10+,59,459.3,2791
1925,1,Circumcised,Non infected,Glans,All tissue,CD3+,0,459.3,2791
1925,1,Circumcised,Non infected,Glans,All tissue,CCR10+,0,459.3,2791
1925,1,Circumcised,Non infected,Glans,All tissue,CD4+CCR10+,0,459.3,2791
1925,1,Circumcised,Non infected,Glans,All tissue,CD4+CD3+,0,459.3,2791
1925,1,Circumcised,Non infected,Glans,Connective,CD3+,0,221,1154
1925,1,Circumcised,Non infected,Glans,Connective,CD4+,0,221,1154
1925,1,Circumcised,Non infected,Glans,Connective,CCR10+,0,221,1154
1925,1,Circumcised,Non infected,Glans,Connective,CD4+CCR10+,0,221,1154
1925,1,Circumcised,Non infected,Glans,Connective,CD4+CD3+,0,221,1154
1925,1,Circumcised,Non infected,Glans,Connective,CD3+CCR10+,20,221,1154
1925,1,Circumcised,Non infected,Glans,Connective,CD4+CD3+CCR10+,22,221,1154
1925,1,Circumcised,Non infected,Glans,Epithelium,CD4+,2,238.3,1637
1925,1,Circumcised,Non infected,Glans,Epithelium,CD4+CD3+CCR10+,15,238.3,1637
1925,1,Circumcised,Non infected,Glans,Epithelium,CD3+CCR10+,39,238.3,1637
1925,1,Circumcised,Non infected,Glans,Epithelium,CD3+,0,238.3,1637
1925,1,Circumcised,Non infected,Glans,Epithelium,CCR10+,0,238.3,1637
1925,1,Circumcised,Non infected,Glans,Epithelium,CD4+CCR10+,0,238.3,1637
1925,1,Circumcised,Non infected,Glans,Epithelium,CD4+CD3+,0,238.3,1637
1925,2,Circumcised,Non infected,Glans,All tissue,CD4+,15,522,3440
1925,2,Circumcised,Non infected,Glans,All tissue,CD3+CCR10+,76,522,3440
1925,2,Circumcised,Non infected,Glans,All tissue,CD4+CD3+CCR10+,90,522,3440
1925,2,Circumcised,Non infected,Glans,All tissue,CD3+,0,522,3440
1925,2,Circumcised,Non infected,Glans,All tissue,CCR10+,0,522,3440
1925,2,Circumcised,Non infected,Glans,All tissue,CD4+CCR10+,0,522,3440
1925,2,Circumcised,Non infected,Glans,All tissue,CD4+CD3+,0,522,3440
1925,2,Circumcised,Non infected,Glans,Connective,CD3+,0,219.3,1210
1925,2,Circumcised,Non infected,Glans,Connective,CCR10+,0,219.3,1210
1925,2,Circumcised,Non infected,Glans,Connective,CD4+CCR10+,0,219.3,1210
1925,2,Circumcised,Non infected,Glans,Connective,CD4+CD3+,0,219.3,1210
1925,2,Circumcised,Non infected,Glans,Connective,CD4+,8,219.3,1210
1925,2,Circumcised,Non infected,Glans,Connective,CD3+CCR10+,23,219.3,1210
1925,2,Circumcised,Non infected,Glans,Connective,CD4+CD3+CCR10+,47,219.3,1210
1925,2,Circumcised,Non infected,Glans,Epithelium,CD4+,7,302.7,2230
1925,2,Circumcised,Non infected,Glans,Epithelium,CD4+CD3+CCR10+,43,302.7,2230
1925,2,Circumcised,Non infected,Glans,Epithelium,CD3+CCR10+,53,302.7,2230
1925,2,Circumcised,Non infected,Glans,Epithelium,CD3+,0,302.7,2230
1925,2,Circumcised,Non infected,Glans,Epithelium,CCR10+,0,302.7,2230
1925,2,Circumcised,Non infected,Glans,Epithelium,CD4+CCR10+,0,302.7,2230
1925,2,Circumcised,Non infected,Glans,Epithelium,CD4+CD3+,0,302.7,2230
1925,3,Circumcised,Non infected,Glans,All tissue,CD4+CCR10+,1,569,3072
1925,3,Circumcised,Non infected,Glans,All tissue,CD4+,11,569,3072
1925,3,Circumcised,Non infected,Glans,All tissue,CD4+CD3+CCR10+,86,569,3072
1925,3,Circumcised,Non infected,Glans,All tissue,CD3+CCR10+,124,569,3072
1925,3,Circumcised,Non infected,Glans,All tissue,CD3+,0,569,3072
1925,3,Circumcised,Non infected,Glans,All tissue,CCR10+,0,569,3072
1925,3,Circumcised,Non infected,Glans,All tissue,CD4+CD3+,0,569,3072
1925,3,Circumcised,Non infected,Glans,Connective,CD3+,0,261,942
1925,3,Circumcised,Non infected,Glans,Connective,CCR10+,0,261,942
1925,3,Circumcised,Non infected,Glans,Connective,CD4+CD3+,0,261,942
1925,3,Circumcised,Non infected,Glans,Connective,CD4+CCR10+,1,261,942
1925,3,Circumcised,Non infected,Glans,Connective,CD4+,7,261,942
1925,3,Circumcised,Non infected,Glans,Connective,CD3+CCR10+,42,261,942
1925,3,Circumcised,Non infected,Glans,Connective,CD4+CD3+CCR10+,54,261,942
1925,3,Circumcised,Non infected,Glans,Epithelium,CD4+CCR10+,0,308,2130
1925,3,Circumcised,Non infected,Glans,Epithelium,CD4+,4,308,2130
1925,3,Circumcised,Non infected,Glans,Epithelium,CD4+CD3+CCR10+,32,308,2130
1925,3,Circumcised,Non infected,Glans,Epithelium,CD3+CCR10+,82,308,2130
1925,3,Circumcised,Non infected,Glans,Epithelium,CD3+,0,308,2130
1925,3,Circumcised,Non infected,Glans,Epithelium,CCR10+,0,308,2130
1925,3,Circumcised,Non infected,Glans,Epithelium,CD4+CD3+,0,308,2130
1925,1,Circumcised,Non infected,Shaft,All tissue,CD4+,6,417.9,3238
1925,1,Circumcised,Non infected,Shaft,All tissue,CD3+CCR10+,14,417.9,3238
1925,1,Circumcised,Non infected,Shaft,All tissue,CD4+CD3+CCR10+,29,417.9,3238
1925,1,Circumcised,Non infected,Shaft,All tissue,CD3+,0,417.9,3238
1925,1,Circumcised,Non infected,Shaft,All tissue,CCR10+,0,417.9,3238
1925,1,Circumcised,Non infected,Shaft,All tissue,CD4+CCR10+,0,417.9,3238
1925,1,Circumcised,Non infected,Shaft,All tissue,CD4+CD3+,0,417.9,3238
1925,1,Circumcised,Non infected,Shaft,Connective,CD3+,0,330.5,1858
1925,1,Circumcised,Non infected,Shaft,Connective,CCR10+,0,330.5,1858
1925,1,Circumcised,Non infected,Shaft,Connective,CD4+CCR10+,0,330.5,1858
1925,1,Circumcised,Non infected,Shaft,Connective,CD4+CD3+,0,330.5,1858
1925,1,Circumcised,Non infected,Shaft,Connective,CD4+,3,330.5,1858
1925,1,Circumcised,Non infected,Shaft,Connective,CD3+CCR10+,5,330.5,1858
1925,1,Circumcised,Non infected,Shaft,Connective,CD4+CD3+CCR10+,16,330.5,1858
1925,1,Circumcised,Non infected,Shaft,Epithelium,CD4+,3,87.3,1380
1925,1,Circumcised,Non infected,Shaft,Epithelium,CD3+CCR10+,9,87.3,1380
1925,1,Circumcised,Non infected,Shaft,Epithelium,CD4+CD3+CCR10+,13,87.3,1380
1925,1,Circumcised,Non infected,Shaft,Epithelium,CD3+,0,87.3,1380
1925,1,Circumcised,Non infected,Shaft,Epithelium,CCR10+,0,87.3,1380
1925,1,Circumcised,Non infected,Shaft,Epithelium,CD4+CCR10+,0,87.3,1380
1925,1,Circumcised,Non infected,Shaft,Epithelium,CD4+CD3+,0,87.3,1380
1925,2,Circumcised,Non infected,Shaft,All tissue,CD4+CCR10+,1,373.2,2238
1925,2,Circumcised,Non infected,Shaft,All tissue,CD4+,7,373.2,2238
1925,2,Circumcised,Non infected,Shaft,All tissue,CD3+CCR10+,23,373.2,2238
1925,2,Circumcised,Non infected,Shaft,All tissue,CD4+CD3+CCR10+,33,373.2,2238
1925,2,Circumcised,Non infected,Shaft,All tissue,CD3+,0,373.2,2238
1925,2,Circumcised,Non infected,Shaft,All tissue,CCR10+,0,373.2,2238
1925,2,Circumcised,Non infected,Shaft,All tissue,CD4+CD3+,0,373.2,2238
1925,2,Circumcised,Non infected,Shaft,Connective,CD3+,0,302.1,1639
1925,2,Circumcised,Non infected,Shaft,Connective,CCR10+,0,302.1,1639
1925,2,Circumcised,Non infected,Shaft,Connective,CD4+CD3+,0,302.1,1639
1925,2,Circumcised,Non infected,Shaft,Connective,CD4+CCR10+,1,302.1,1639
1925,2,Circumcised,Non infected,Shaft,Connective,CD4+,4,302.1,1639
1925,2,Circumcised,Non infected,Shaft,Connective,CD3+CCR10+,11,302.1,1639
1925,2,Circumcised,Non infected,Shaft,Connective,CD4+CD3+CCR10+,30,302.1,1639
1925,2,Circumcised,Non infected,Shaft,Epithelium,CD4+CCR10+,0,71.1,599
1925,2,Circumcised,Non infected,Shaft,Epithelium,CD4+,3,71.1,599
1925,2,Circumcised,Non infected,Shaft,Epithelium,CD4+CD3+CCR10+,3,71.1,599
1925,2,Circumcised,Non infected,Shaft,Epithelium,CD3+CCR10+,12,71.1,599
